HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
16 	1645	30459134	ALMARÖD spj 80 negro                              	piece	0,20    	2          	O         	1  	10,00     	10,00         	99,99 	0,83    	0,80   	0,03    	0.026014 	5803    	0       	842210	0,5    	1      	                  	1               	Yes             	20  	20  	22  	0    	1  	4 	2,0                	0          	0           	054     	1,60    	MAN         	20221001	        	2,0                  	NFR      
16 	1645	40454372	SYNNERBY spjo 3 pleg 90x48 gris                   	piece	-0,10   	2          	O         	7  	15,00     	15,00         	59,99 	0,49    	0,48   	0,08    	0.023088 	6275    	0       	941010	0,3    	1      	                  	1               	Yes             	12  	12  	14  	0    	1  	5 	2,0                	0          	0           	056     	1,60    	MAN         	20210201	20230701	1,0                  	NFR      
16 	1645	50471267	RÅMEBO spj 63x90 dorado                           	piece	0,00    	2          	O         	1  	0,00      	0,00          	99    	0,99    	0,74   	0,04    	0.034632 	7387    	0       	PALLET	0,5    	1      	                  	1               	Yes             	17  	17  	20  	0    	2  	4 	2,0                	0          	0           	060     	1,60    	OPT         	20230101	        	0,0                  	NFR      
16 	1645	50493702	LINDBYN spj 60x120 blanco                         	piece	5,00    	2          	O         	1  	30,00     	28,00         	59,99 	1,20    	0,60   	0,02    	0.021675 	6089    	0       	922410	1,0    	1      	                  	1               	Yes             	28  	28  	29  	0    	1  	4 	7,5                	0          	0           	056     	1,60    	OPT         	20221001	        	1,1                  	NFR      
16 	1645	70470441	RISBYGD spj 50 bambú/negro                        	piece	-0,10   	2          	A         	7  	0,00      	0,00          	29    	0,60    	0,53   	0,04    	0.015333 	1146    	0       	      	0,0    	0      	                  	0               	Yes             	13  	13  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20210201	20220101	1,5                  	NFR      
16 	1645	70479291	SVANSELE spj 73x158 dorado                        	piece	1,10    	2          	O         	1  	22,00     	22,00         	99,99 	1,59    	0,74   	0,05    	0.066269 	13100   	0       	961110	2,8    	1      	                  	1               	Yes             	15  	15  	20  	0    	1  	2 	4,5                	0          	0           	076     	0,60    	MAN         	20210701	        	1,5                  	NFR      
16 	1645	90439218	LINDBYN spj 110 negro                             	piece	3,70    	2          	O         	1  	8,00      	8,00          	69,99 	1,19    	1,18   	0,03    	0.047562 	9231    	0       	960500	0,2    	1      	                  	1               	Yes             	23  	23  	25  	0    	1  	4 	2,0                	0          	0           	076     	0,60    	OPT         	20221001	        	1,1                  	NFR      
16 	1645	90471270	SYNNERBY spj+bld+gnch 71x38 gris                  	piece	0,80    	2          	O         	7  	25,00     	25,00         	49,99 	0,71    	0,31   	0,13    	0.025456 	4955    	0       	902810	0,5    	1      	                  	1               	Yes             	10  	10  	12  	0    	1  	5 	2,0                	0          	0           	055     	1,60    	MAN         	20210201	20230701	1,0                  	NFR      
16 	1645	90493696	LINDBYN spj 110 blanco                            	piece	1,70    	2          	O         	1  	8,00      	8,00          	69,99 	1,19    	1,18   	0,03    	0.047562 	9231    	0       	901900	0,3    	1      	                  	1               	Yes             	23  	23  	25  	0    	1  	4 	2,0                	0          	0           	055     	0,60    	OPT         	20221001	        	1,1                  	NFR      
17 	1711	10420576	BONDHOLMEN mesa ext 65x65 gris                    	piece	0,10    	2          	A         	7  	1,00      	1,00          	89    	0,86    	0,74   	0,09    	0.061168 	12240   	0       	720000	0,1    	1      	                  	0               	No              	10  	10  	12  	0    	1  	5 	2,0                	0          	0           	063     	0,60    	DISCONTINUED	20200201	20221001	1,2                  	NFR      
17 	1711	10515683	VÄRMANSÖ mesa ext 224x93 gris oscuro              	piece	0,00    	2          	O         	1  	0,00      	0,00          	279   	2,15    	0,94   	0,07    	0.155135 	32500   	0       	      	0,0    	1      	                  	1               	Yes             	10  	10  	    	0    	   	4 	2,0                	0          	0           	        	1,60    	-           	20230201	20241001	0,0                  	NFR      
17 	1711	30492143	TEGELÖN mesa ext 216x86 gris oscuro/negro         	piece	0,00    	2          	O         	0  	0,00      	0,00          	425   	2,30    	0,95   	0,12    	0.273125 	49000   	0       	      	0,0    	1      	                  	1               	Yes             	6   	6   	    	0    	   	2 	2,0                	0          	0           	        	0,60    	-           	20230201	        	0,0                  	NFR      
17 	1711	30500794	NORRMANSÖ mesa ext 220x100 acacia                 	piece	0,00    	2          	O         	1  	14,00     	14,00         	399   	2,23    	0,52   	0,14    	0.233486 	55900   	0       	VERANO	0,6    	1      	                  	1               	Yes             	6   	6   	8   	0    	1  	2 	2,0                	0          	0           	060     	0,60    	SEAS        	20220201	        	1,0                  	NFR      
17 	1711	30510298	NÄMMARÖ mesa ext 200x75 tinte marrón claro        	piece	0,00    	2          	O         	4  	0,00      	0,00          	169,99	1,95    	0,83   	0,09    	0.155851 	28000   	0       	      	0,0    	1      	                  	1               	Yes             	10  	10  	    	0    	   	2 	2,0                	0          	0           	        	0,60    	-           	20230201	        	0,0                  	NFR      
17 	1711	60510843	TEGELÖN mesa ext 140x86 gris oscuro/negro         	piece	0,00    	2          	O         	0  	0,00      	0,00          	325   	1,50    	0,95   	0,12    	0.178125 	40000   	0       	      	0,3    	1      	                  	1               	Yes             	6   	6   	    	0    	   	2 	2,0                	0          	0           	        	0,60    	-           	20230201	        	0,0                  	NFR      
17 	1712	00410747	HUSARÖ silln ext gris oscuro                      	piece	0,10    	2          	O         	1  	25,00     	25,00         	129   	0,87    	0,68   	0,06    	0.042088 	13210   	0       	921930	0,1    	1      	                  	1               	No              	13  	13  	15  	0    	1  	5 	2,0                	0          	0           	056     	1,60    	SEAS        	20200201	20230701	1,6                  	NFR      
17 	1712	00503794	RISHOLMEN sillón alas int/ext marrón              	piece	0,20    	2          	O         	1  	3,00      	3,00          	199   	1,28    	0,84   	0,23    	0.251433 	20200   	0       	922830	0,1    	1      	                  	1               	Yes             	4   	4   	6   	0    	1  	2 	2,0                	0          	0           	056     	0,60    	SEAS        	20220201	20241001	1,6                  	NFR      
17 	1712	10386450	SOLLERÖN mód reposabrz ext marrón 2un             	piece	0,30    	2          	O         	1  	3,00      	3,00          	150   	0,84    	0,55   	0,35    	0.161774 	11475   	0       	VERANO	0,7    	1      	                  	1               	Yes             	4   	4   	6   	0    	1  	4 	2,0                	0          	0           	060     	0,60    	SEAS        	20180201	20231001	1,5                  	NFR      
17 	1712	10404519	HAVSTEN soporte ext beige                         	piece	0,10    	2          	A         	7  	23,00     	23,00         	25    	0,93    	0,76   	0,02    	0.007477 	3450    	0       	780000	0,1    	1      	                  	0               	No              	26  	26  	30  	0    	1  	5 	3,0                	0          	0           	066     	1,60    	DISCONTINUED	20180401	20221001	2,5                  	NFR      
17 	1712	20373621	SOLLERÖN mód esq ext marrón                       	piece	0,10    	2          	O         	1  	5,00      	5,00          	200   	0,82    	0,74   	0,40    	0.250636 	18420   	0       	962030	0,3    	1      	                  	1               	Yes             	4   	4   	6   	0    	1  	4 	2,0                	0          	0           	076     	0,60    	SEAS        	20180201	20231001	1,5                  	NFR      
17 	1712	20510798	SEGERÖN tumb blanco/beige                         	piece	0,00    	2          	O         	4  	0,00      	0,00          	179   	1,97    	0,67   	0,06    	0.084150 	20000   	0       	      	0,0    	1      	                  	1               	Yes             	12  	12  	    	0    	   	4 	2,0                	0          	0           	        	1,60    	-           	20230201	        	0,0                  	NFR      
17 	1712	30533737	ÖRSKÄR mes nid j2 int/ext gris oscuro             	piece	0,00    	2          	O         	1  	0,00      	0,00          	69    	0,73    	0,55   	0,08    	0.034007 	8000    	0       	      	0,0    	0      	                  	1               	Yes             	1   	20  	    	0    	   	4 	2,0                	0          	0           	        	1,60    	-           	20230201	        	0,0                  	NFR      
17 	1712	30542497	HAVSTEN silln ext beige                           	piece	0,00    	2          	O         	0  	0,00      	0,00          	180   	0,97    	0,80   	0,11    	0.089303 	18000   	0       	      	0,0    	1      	                  	1               	Yes             	8   	8   	    	0    	   	2 	2,0                	0          	0           	        	0,90    	-           	20230201	        	0,0                  	NFR      
17 	1712	40373615	SOLLERÖN taburete ext 62x62 marrón                	piece	0,70    	2          	O         	1  	3,00      	3,00          	79,99 	0,65    	0,64   	0,10    	0.041731 	9000    	0       	980510	0,2    	1      	                  	1               	Yes             	18  	18  	21  	0    	1  	4 	2,0                	0          	0           	057     	0,60    	SEAS        	20180201	20231001	1,6                  	NFR      
17 	1712	40508308	HATTHOLMEN so2 exter 144x78x76 eucalipto          	piece	0,00    	2          	O         	1  	0,00      	0,00          	299   	1,43    	0,74   	0,11    	0.132686 	20880   	0       	      	0,0    	1      	                  	1               	No              	6   	6   	    	0    	   	4 	2,0                	0          	0           	        	1,60    	-           	20230201	        	0,0                  	NFR      
17 	1712	40510797	SEGERÖN mesa centro ext 73x73 blanco/beige        	piece	0,00    	2          	O         	4  	0,00      	0,00          	89    	0,72    	0,44   	0,07    	0.023287 	11000   	0       	      	0,0    	0      	                  	1               	Yes             	1   	36  	    	0    	   	4 	2,0                	0          	0           	        	0,60    	-           	20230201	        	0,0                  	NFR      
17 	1712	50209865	HÖGSTEN silln ext blanco                          	piece	0,30    	2          	O         	1  	5,00      	5,00          	129   	1,25    	0,75   	0,61    	0.105803 	8200    	0       	VERANO	0,1    	1      	                  	1               	Yes             	9   	9   	11  	0    	1  	4 	2,0                	0          	0           	060     	0,60    	SEAS        	20120201	20250101	1,5                  	HFR      
17 	1712	50512593	HÖGSTEN so2 exter blanco                          	piece	0,30    	2          	O         	1  	6,00      	6,00          	199   	1,43    	0,77   	0,70    	0.301725 	14200   	0       	VERANO	0,1    	1      	                  	1               	Yes             	4   	4   	7   	0    	1  	4 	2,0                	0          	0           	060     	0,60    	SEAS        	20220201	20241001	1,0                  	NFR      
17 	1712	50533736	FÅLSKÄR mesa centro ext marrón                    	piece	0,00    	2          	O         	0  	0,00      	0,00          	69    	0,56    	0,56   	0,31    	0.105405 	4800    	0       	      	0,0    	0      	                  	1               	Yes             	1   	6   	    	0    	   	4 	2,0                	0          	0           	        	0,60    	-           	20230201	        	0,0                  	NFR      
